"","season","posteam","week","go_boost","go","vegas_wp"
"6121",2022,"LV",9,1.43306876617447,0,0.329451233148575
"6122",2022,"JAX",9,-0.630490273086715,0,0.621496379375458
"6123",2022,"LV",9,0.940218632418277,0,0.264371424913406
"6124",2022,"LV",9,-2.90582520977485,0,0.234336018562317
"6125",2022,"JAX",9,1.99825990049642,0,0.872543036937714
"6126",2022,"LV",9,6.04861698090312,100,0.159449025988579
"6127",2022,"JAX",9,6.31071612384191,0,0.946935951709747
"6128",2022,"LV",9,0.57145523099682,100,0.0157156530767679
"6129",2022,"CHI",9,2.10015373507627,0,0.380797237157822
"6130",2022,"CHI",9,-1.69377886275763,0,0.192970931529999
"6131",2022,"MIA",9,-1.29847326532966,0,0.828798532485962
"6132",2022,"CHI",9,-1.96267022122416,0,0.0693088322877884
"6133",2022,"MIA",9,-0.98708650672229,100,0.90116685628891
"6134",2022,"CHI",9,2.71499087691871,100,0.0956986397504807
"6135",2022,"MIA",9,1.59030058309386,100,0.823240458965302
"6136",2022,"CHI",9,-3.43456269144868,0,0.169442638754845
"6137",2022,"MIA",9,-10.117938139829,0,0.667738735675812
"6138",2022,"CHI",9,4.96734850234375,100,0.171362236142159
"6139",2022,"WAS",9,1.38083875920551,0,0.245770633220673
"6140",2022,"MIN",9,-5.00547464005262,0,0.692270696163177
"6141",2022,"WAS",9,0.00285287249851829,0,0.231506615877151
"6142",2022,"MIN",9,-1.09071706145998,0,0.745013117790222
"6143",2022,"WAS",9,-3.64137486102378,0,0.197886124253273
"6144",2022,"MIN",9,0.488315651401416,0,0.772440493106842
"6145",2022,"WAS",9,1.41126775450196,0,0.225165709853172
